Time,hall_calls,hall_up,hall_down,origin_entropy,stops,stop_entropy,departures,load_in,load_out,maint_ratio,up_ratio,down_ratio,sin_day,cos_day,activity,cluster
2025-11-13 01:45:00,2,0,2,-1.0,5,0.9602297178577391,5,168,147,0.0,0.0,1.0,0.4422886902190013,0.8968727415326883,5.5,2
2025-11-13 01:50:00,2,0,2,0.9999999999963932,6,0.9697238998650203,6,231,210,0.0,0.0,1.0,0.4617486132350339,0.8870108331782217,6.2,1
2025-11-13 01:55:00,1,0,1,-1.0,2,0.9999999999963932,2,147,21,0.0,0.0,1.0,0.48098876891938763,0.8767267557075077,2.4,2
2025-11-13 02:00:00,1,0,1,-1.0,1,-1.0,2,21,126,0.0,0.0,1.0,0.49999999999999994,0.8660254037844387,1.9,0
2025-11-13 02:05:00,2,0,2,-1.0,8,0.9056390622265177,8,378,462,0.0,0.0,1.0,0.5187732581605213,0.8549118706729466,7.6,2
2025-11-13 02:10:00,1,0,1,-1.0,5,0.9602297178577391,4,84,42,0.0,0.0,1.0,0.5372996083468238,0.8433914458128857,4.3,2
2025-11-13 02:15:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.5555702330196022,0.8314696123025452,0.0,0
2025-11-13 02:20:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.573576436351046,0.8191520442889918,0.0,0
2025-11-13 02:25:00,1,0,1,-1.0,3,0.9999999999969659,3,126,84,0.0,0.0,1.0,0.5913096483635824,0.8064446042674827,3.1,2
2025-11-13 02:30:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.6087614290087207,0.7933533402912352,0.0,0
2025-11-13 02:35:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.6259234721840591,0.7798844830928818,0.0,0
2025-11-13 02:40:00,1,0,1,-1.0,3,0.9999999999969659,3,252,210,0.0,0.0,1.0,0.6427876096865393,0.766044443118978,3.1,2
2025-11-13 02:45:00,1,0,1,-1.0,3,0.9999999999969659,3,105,63,0.0,0.0,1.0,0.6593458151000688,0.7518398074789774,3.1,2
2025-11-13 02:50:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.6755902076156602,0.7372773368101241,0.0,0
2025-11-13 02:55:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.6915130557822693,0.7223639620597556,0.0,0
2025-11-13 03:00:00,1,0,1,-1.0,1,-1.0,2,84,0,0.0,0.0,1.0,0.7071067811865476,0.7071067811865476,1.9,0
2025-11-13 03:05:00,0,0,0,0.0,2,0.9999999999963932,1,42,63,0.0,0.0,0.0,0.7223639620597555,0.6915130557822694,1.2,0
2025-11-13 03:10:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.7372773368101241,0.6755902076156602,0.0,0
2025-11-13 03:15:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.7518398074789773,0.659345815100069,0.0,0
2025-11-13 03:20:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.766044443118978,0.6427876096865394,0.0,0
2025-11-13 03:25:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.7798844830928817,0.6259234721840591,0.0,0
2025-11-13 03:30:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.7933533402912352,0.6087614290087207,0.0,0
2025-11-13 03:35:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.8064446042674825,0.5913096483635825,0.0,0
2025-11-13 03:40:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.8191520442889918,0.573576436351046,0.0,0
2025-11-13 03:45:00,1,0,1,-1.0,2,0.9999999999963932,3,168,168,0.0,0.0,1.0,0.8314696123025452,0.5555702330196023,2.6,2
2025-11-13 03:50:00,0,0,0,0.0,1,-1.0,0,0,0,0.0,0.0,0.0,0.8433914458128856,0.5372996083468239,0.5,0
2025-11-13 03:55:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.8549118706729466,0.5187732581605216,0.0,0
2025-11-13 04:00:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,0.0,0
2025-11-13 04:05:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.8767267557075077,0.48098876891938774,0.0,0
2025-11-13 04:10:00,1,0,1,-1.0,3,0.9999999999969659,3,147,105,0.0,0.0,1.0,0.8870108331782216,0.4617486132350341,3.1,2
2025-11-13 04:15:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.8968727415326884,0.44228869021900125,0.0,0
2025-11-13 04:20:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9063077870366499,0.42261826174069944,0.0,0
2025-11-13 04:25:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9153114791194471,0.40274668985873724,0.0,0
2025-11-13 04:30:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9238795325112867,0.38268343236508984,0.0,0
2025-11-13 04:35:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9320078692827984,0.3624380382837017,0.0,0
2025-11-13 04:40:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9396926207859083,0.3420201433256688,0.0,0
2025-11-13 04:45:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9469301294951057,0.3214394653031615,0.0,0
2025-11-13 04:50:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9537169507482268,0.3007057995042733,0.0,0
2025-11-13 04:55:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9600498543859287,0.27982901403099203,0.0,0
2025-11-13 05:00:00,6,6,0,-1.0,4,0.9463946303541684,6,294,399,0.0,1.0,0.0,0.9659258262890683,0.25881904510252074,9.2,5
2025-11-13 05:05:00,2,2,0,-1.0,9,0.9656336071398015,7,84,84,0.0,1.0,0.0,0.9713420698132614,0.2376858923261731,7.9,5
2025-11-13 05:10:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9762960071199334,0.2164396139381029,0.0,0
2025-11-13 05:15:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9807852804032304,0.19509032201612833,0.0,0
2025-11-13 05:20:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.984807753012208,0.17364817766693041,0.0,0
2025-11-13 05:25:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9883615104677607,0.1521233861899168,0.0,0
2025-11-13 05:30:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9914448613738104,0.1305261922200517,0.0,0
2025-11-13 05:35:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9940563382223196,0.10886687485196474,0.0,0
2025-11-13 05:40:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9961946980917455,0.08715574274765814,0.0,0
2025-11-13 05:45:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9978589232386035,0.06540312923014305,0.0,0
2025-11-13 05:50:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9990482215818578,0.04361938736533623,0.0,0
2025-11-13 05:55:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9997620270799091,0.02181488503456116,0.0,0
2025-11-13 06:00:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.0,0
2025-11-13 06:05:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9997620270799091,-0.021814885034561256,0.0,0
2025-11-13 06:10:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9990482215818578,-0.04361938736533589,0.0,0
2025-11-13 06:15:00,1,1,0,-1.0,2,0.9999999999963932,2,63,105,0.0,1.0,0.0,0.9978589232386035,-0.06540312923014292,2.4,5
2025-11-13 06:20:00,3,2,1,0.9182958340509417,6,0.9591479170241866,6,273,231,0.0,0.6666666666666666,0.3333333333333333,0.9961946980917455,-0.08715574274765824,7.2,5
2025-11-13 06:25:00,0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.9940563382223196,-0.10886687485196461,0.0,0
2025-11-13 06:30:00,3,3,0,0.9182958340509417,3,0.9182958340509417,4,231,147,0.0,1.0,0.0,0.9914448613738105,-0.13052619222005138,5.3,5
2025-11-13 06:35:00,1,1,0,-1.0,5,0.9609640474406225,4,189,315,0.0,1.0,0.0,0.9883615104677607,-0.1521233861899167,4.3,5
2025-11-13 06:40:00,2,2,0,-1.0,4,0.9999999999963932,4,147,147,0.0,1.0,0.0,0.984807753012208,-0.1736481776669303,4.8,5
2025-11-13 06:45:00,4,4,0,0.8112781244556622,6,0.9999999999969659,7,399,273,0.0,1.0,0.0,0.9807852804032305,-0.19509032201612797,8.4,5
2025-11-13 06:50:00,6,6,0,0.9182958340509417,11,0.8596610491942784,11,399,546,0.0,1.0,0.0,0.9762960071199334,-0.2164396139381028,13.7,5
2025-11-13 06:55:00,3,2,1,0.9182958340509417,5,0.8649735207149339,5,315,357,0.0,0.6666666666666666,0.3333333333333333,0.9713420698132614,-0.237685892326173,6.5,5
2025-11-13 07:00:00,3,2,1,0.9182958340509417,5,0.9609640474406225,6,210,168,0.0,0.6666666666666666,0.3333333333333333,0.9659258262890683,-0.25881904510252085,6.7,5
2025-11-13 07:05:00,2,1,1,0.9999999999963932,4,0.9999999999969343,3,210,231,0.0,0.5,0.5,0.9600498543859287,-0.2798290140309919,4.6,5
2025-11-13 07:10:00,1,0,1,-1.0,2,0.9999999999963932,2,63,42,0.0,0.0,1.0,0.9537169507482269,-0.30070579950427295,2.4,2
2025-11-13 07:15:00,8,6,2,0.8194483718698241,8,0.9671320180829153,11,588,399,0.0,0.75,0.25,0.9469301294951057,-0.3214394653031616,14.2,5
2025-11-13 07:20:00,2,2,0,0.9999999999963932,6,0.7896900821398772,4,147,336,0.0,1.0,0.0,0.9396926207859084,-0.3420201433256687,5.8,5
2025-11-13 07:25:00,4,2,2,0.9999999999963932,6,0.9206198357112949,7,315,210,0.0,0.5,0.5,0.9320078692827986,-0.3624380382837014,8.4,5
2025-11-13 07:30:00,6,4,2,0.9182958340509417,5,0.9709505944510829,7,315,336,0.0,0.6666666666666666,0.3333333333333333,0.9238795325112867,-0.3826834323650897,9.9,5
2025-11-13 07:35:00,7,5,2,0.9821410328318466,17,0.9414210630477154,15,861,945,0.0,0.7142857142857143,0.2857142857142857,0.9153114791194472,-0.40274668985873713,18.5,5
2025-11-13 07:40:00,6,6,0,-1.0,11,0.9484503122035747,13,357,168,0.0,1.0,0.0,0.90630778703665,-0.42261826174069933,14.1,5
2025-11-13 07:45:00,6,3,3,0.9591479170241866,7,0.9629610647912882,8,252,231,0.0,0.5,0.5,0.8968727415326884,-0.44228869021900113,11.1,5
2025-11-13 07:50:00,7,6,1,0.7248340915028093,11,0.9487695103552378,12,504,546,0.0,0.8571428571428571,0.14285714285714285,0.8870108331782218,-0.4617486132350338,14.9,5
2025-11-13 07:55:00,2,0,2,0.9999999999963932,7,0.921185496585503,6,294,336,0.0,0.0,1.0,0.8767267557075078,-0.48098876891938747,6.7,1
2025-11-13 08:00:00,7,6,1,0.7248340915028093,5,0.9602297178577391,8,525,273,0.0,0.8571428571428571,0.14285714285714285,0.8660254037844387,-0.4999999999999998,11.1,5
2025-11-13 08:05:00,5,5,0,-1.0,7,0.916516443196382,7,357,441,0.0,1.0,0.0,0.8549118706729467,-0.5187732581605212,9.9,5
2025-11-13 08:10:00,3,1,2,0.9999999999969659,4,0.9999999999969343,4,189,231,0.0,0.3333333333333333,0.6666666666666666,0.8433914458128858,-0.5372996083468236,5.8,5
2025-11-13 08:15:00,3,3,0,0.9182958340509417,4,0.9999999999969343,5,336,189,0.0,1.0,0.0,0.8314696123025451,-0.5555702330196023,6.0,5
2025-11-13 08:20:00,5,5,0,0.7219280948839563,4,0.9463946303541684,6,462,651,0.0,1.0,0.0,0.819152044288992,-0.5735764363510458,8.2,5
2025-11-13 08:25:00,3,3,0,0.9182958340509417,3,0.9999999999969659,4,189,210,0.0,1.0,0.0,0.8064446042674828,-0.5913096483635821,5.3,5
2025-11-13 08:30:00,8,7,1,0.8613531161435724,10,0.946411928211578,12,525,609,0.0,0.875,0.125,0.7933533402912352,-0.6087614290087207,15.4,5
2025-11-13 08:35:00,5,5,0,-1.0,6,0.9697238998650203,8,357,273,0.0,1.0,0.0,0.7798844830928817,-0.6259234721840591,9.6,5
2025-11-13 08:40:00,11,10,1,0.43949698691831096,11,0.9681300137627037,15,777,945,0.0,0.9090909090909091,0.09090909090909091,0.766044443118978,-0.6427876096865394,19.5,5
2025-11-13 08:45:00,6,5,1,0.9182958340509417,9,0.9455305560332705,9,483,441,0.0,0.8333333333333334,0.16666666666666666,0.7518398074789774,-0.6593458151000688,12.3,5
2025-11-13 08:50:00,10,10,0,0.4689955935860575,14,0.9101663100360732,16,840,924,0.0,1.0,0.0,0.7372773368101241,-0.6755902076156602,20.2,5
2025-11-13 08:55:00,8,8,0,-1.0,13,0.9553989609806656,15,966,882,0.0,1.0,0.0,0.7223639620597556,-0.6915130557822693,17.5,5
2025-11-13 09:00:00,15,10,5,0.712802599505458,19,0.9128976931982121,23,1218,1050,0.0,0.6666666666666666,0.3333333333333333,0.7071067811865476,-0.7071067811865475,29.1,5
2025-11-13 09:05:00,14,10,4,0.7783853970455712,28,0.8679420321658493,29,1407,1743,0.0,0.7142857142857143,0.2857142857142857,0.6915130557822694,-0.7223639620597555,33.8,5
2025-11-13 09:10:00,8,8,0,-1.0,21,0.8567302122479038,20,1071,1155,0.0,1.0,0.0,0.6755902076156604,-0.737277336810124,22.5,5
2025-11-13 09:15:00,13,10,3,0.6254181156208907,25,0.784750860002982,25,1659,1281,0.0,0.7692307692307693,0.23076923076923078,0.6593458151000686,-0.7518398074789776,30.5,5
2025-11-13 09:20:00,16,12,4,0.6445680921277889,39,0.8718431829570601,40,2646,2793,0.0,0.75,0.25,0.6427876096865395,-0.7660444431189779,43.5,5
2025-11-13 09:25:00,19,13,6,0.814147338832686,42,0.9348374944166323,42,2583,2919,0.0,0.6842105263157895,0.3157894736842105,0.6259234721840592,-0.7798844830928817,48.4,5
2025-11-13 09:30:00,17,12,5,0.7842757758675212,37,0.9331753695412094,37,2184,2331,0.0,0.7058823529411765,0.29411764705882354,0.6087614290087204,-0.7933533402912353,42.9,5
2025-11-13 09:35:00,18,12,6,0.7534397398732612,46,0.908623958339092,50,3759,3696,0.0,0.6666666666666666,0.3333333333333333,0.5913096483635826,-0.8064446042674824,51.0,5
2025-11-13 09:40:00,26,19,7,0.8004742969300925,65,0.9655813178462062,59,3948,4389,0.0,0.7307692307692307,0.2692307692307692,0.5735764363510464,-0.8191520442889916,70.3,4
2025-11-13 09:45:00,26,20,6,0.8172595888866157,62,0.9587924675074601,66,4410,5187,0.0,0.7692307692307693,0.23076923076923078,0.5555702330196022,-0.8314696123025453,70.2,4
2025-11-13 09:50:00,22,14,8,0.8117205203448753,58,0.967017539175637,56,5082,5418,0.0,0.6363636363636364,0.36363636363636365,0.5372996083468238,-0.8433914458128857,62.2,4
2025-11-13 09:55:00,27,22,5,0.7237317246916886,58,0.9305920548995431,57,3864,3822,0.0,0.8148148148148148,0.18518518518518517,0.5187732581605218,-0.8549118706729464,67.4,4
2025-11-13 10:00:00,37,28,9,0.7460283818401521,77,0.9599636129935265,84,6069,6510,0.0,0.7567567567567568,0.24324324324324326,0.49999999999999994,-0.8660254037844387,92.3,4
2025-11-13 10:05:00,37,30,7,0.8022035826911542,80,0.9478112949572468,80,6552,6174,0.0,0.8108108108108109,0.1891891891891892,0.48098876891938763,-0.8767267557075077,93.0,4
2025-11-13 10:10:00,28,25,3,0.7737412447626537,82,0.9275044590994832,82,6426,6930,0.0,0.8928571428571429,0.10714285714285714,0.4617486132350339,-0.8870108331782217,85.4,4
2025-11-13 10:15:00,37,31,6,0.6078973589239687,78,0.9690376498656325,81,5817,6174,0.0,0.8378378378378378,0.16216216216216217,0.4422886902190013,-0.8968727415326883,92.2,4
2025-11-13 10:20:00,52,38,14,0.7319711225060515,85,0.947502241506859,85,9555,8841,0.0,0.7307692307692307,0.2692307692307692,0.4226182617406995,-0.9063077870366499,111.5,3
2025-11-13 10:25:00,54,34,20,0.8516907768454297,93,0.9818370387923302,91,10542,11235,0.0,0.6296296296296297,0.37037037037037035,0.4027466898587373,-0.9153114791194471,118.7,3
2025-11-13 10:30:00,56,40,16,0.8557097689907525,86,0.9742563866700505,88,11760,11067,0.0,0.7142857142857143,0.2857142857142857,0.3826834323650899,-0.9238795325112867,116.6,3
2025-11-13 10:35:00,71,40,31,0.8746020016396207,88,0.9615413357416954,89,11823,11634,0.0,0.5633802816901409,0.43661971830985913,0.36243803828370175,-0.9320078692827984,132.8,3
2025-11-13 10:40:00,61,35,26,0.9103522267940098,88,0.986949640716115,86,14280,13314,0.0,0.5737704918032787,0.4262295081967213,0.3420201433256689,-0.9396926207859083,122.2,3
2025-11-13 10:45:00,54,32,22,0.8960531903162066,92,0.9828822395855182,92,10269,11508,0.0,0.5925925925925926,0.4074074074074074,0.32143946530316175,-0.9469301294951056,118.4,3
2025-11-13 10:50:00,66,38,28,0.9273422954532013,90,0.9541853934376051,87,11235,11466,0.0,0.5757575757575758,0.42424242424242425,0.30070579950427334,-0.9537169507482268,128.4,3
2025-11-13 10:55:00,62,25,37,0.902037646773326,83,0.9655060361828199,86,9954,9450,0.0,0.4032258064516129,0.5967741935483871,0.2798290140309923,-0.9600498543859286,120.7,3
2025-11-13 11:00:00,84,34,50,0.9506956584547424,83,0.9706956960926523,80,8421,9324,0.0,0.40476190476190477,0.5952380952380952,0.258819045102521,-0.9659258262890682,141.5,3
2025-11-13 11:05:00,60,33,27,0.9271984731037382,76,0.9328161279255297,78,10437,8484,0.0,0.55,0.45,0.23768589232617293,-0.9713420698132614,113.6,3
2025-11-13 11:10:00,63,26,37,0.8611158066265124,85,0.9733855467658159,84,8421,8925,0.0,0.4126984126984127,0.5873015873015873,0.21643961393810318,-0.9762960071199333,122.3,3
2025-11-13 11:15:00,53,22,31,0.9188984963799697,85,0.981173032138921,86,8505,9597,0.0,0.41509433962264153,0.5849056603773585,0.19509032201612816,-0.9807852804032304,112.7,3
2025-11-13 11:20:00,49,21,28,0.9185975749925693,78,0.9614848932730368,79,4536,5754,0.0,0.42857142857142855,0.5714285714285714,0.17364817766693028,-0.984807753012208,103.8,4
2025-11-13 11:25:00,62,31,31,0.9347370806008706,89,0.9515272804645097,89,6699,6132,0.0,0.5,0.5,0.15212338618991708,-0.9883615104677607,124.3,4
2025-11-13 11:30:00,68,21,47,0.9116238310234963,83,0.9595587741254756,84,6132,6195,0.0,0.3088235294117647,0.6911764705882353,0.13052619222005157,-0.9914448613738104,126.3,4
2025-11-13 11:35:00,49,18,31,0.8897476224744244,81,0.9418636521432168,79,4977,6132,0.0,0.3673469387755102,0.6326530612244898,0.10886687485196457,-0.9940563382223196,105.3,4
2025-11-13 11:40:00,40,17,23,0.9250480280773752,61,0.9635987649669759,61,4179,4263,0.0,0.425,0.575,0.08715574274765864,-0.9961946980917455,82.7,4
2025-11-13 11:45:00,35,16,19,0.8700628301390811,57,0.9786927514743955,59,3696,4011,0.0,0.45714285714285713,0.5428571428571428,0.06540312923014312,-0.9978589232386035,75.3,4
2025-11-13 11:50:00,81,17,64,0.9859122429978666,58,0.9344760950814734,62,5565,4662,0.0,0.20987654320987653,0.7901234567901234,0.04361938736533607,-0.9990482215818578,122.4,4
2025-11-13 11:55:00,115,20,95,0.9396963369163237,75,0.9607627871520186,76,7560,6825,0.0,0.17391304347826086,0.8260869565217391,0.021814885034560774,-0.9997620270799091,167.7,3
2025-11-13 12:00:00,191,29,162,0.9100583662235588,79,0.9453307489474192,80,12138,10290,0.0,0.1518324607329843,0.8481675392670157,1.2246467991473532e-16,-1.0,246.5,3
2025-11-13 12:05:00,201,19,182,0.9609906859793611,80,0.9321385262702402,80,15309,13125,0.0,0.0945273631840796,0.9054726368159204,-0.021814885034560975,-0.9997620270799091,257.0,3
2025-11-13 12:10:00,173,20,153,0.9453986453877817,77,0.9726322698274236,78,15099,16968,0.0,0.11560693641618497,0.884393063583815,-0.04361938736533627,-0.9990482215818578,227.1,3
2025-11-13 12:15:00,186,27,159,0.9440020244873433,80,0.9632127906571039,81,13566,12726,0.0,0.14516129032258066,0.8548387096774194,-0.06540312923014287,-0.9978589232386035,242.2,3
2025-11-13 12:20:00,123,14,109,0.9526634952064785,76,0.9565906788680884,76,14700,16842,0.0,0.11382113821138211,0.8861788617886179,-0.08715574274765794,-0.9961946980917455,176.2,3
2025-11-13 12:25:00,138,13,125,0.9819881770097431,78,0.98642497736602,79,14595,13020,0.0,0.09420289855072464,0.9057971014492754,-0.10886687485196476,-0.9940563382223196,192.8,3
2025-11-13 12:30:00,130,16,114,0.976092176597112,78,0.9860406084875868,79,12201,13377,0.0,0.12307692307692308,0.8769230769230769,-0.13052619222005132,-0.9914448613738105,184.8,3
2025-11-13 12:35:00,122,14,108,0.9623399520814288,91,0.9834151939491548,90,11319,10983,0.0,0.11475409836065574,0.8852459016393442,-0.15212338618991642,-0.9883615104677608,185.5,3
2025-11-13 12:40:00,130,10,120,0.9896018202781455,82,0.9741328363973194,84,12033,12621,0.0,0.07692307692307693,0.9230769230769231,-0.17364817766693047,-0.984807753012208,187.8,3
2025-11-13 12:45:00,112,15,97,0.9798577430601513,94,0.9861521747201325,90,12075,10836,0.0,0.13392857142857142,0.8660714285714286,-0.19509032201612792,-0.9807852804032305,177.0,3
2025-11-13 12:50:00,118,15,103,0.9513478160546909,85,0.9806089101262433,90,10584,11403,0.0,0.1271186440677966,0.8728813559322034,-0.21643961393810293,-0.9762960071199334,178.5,3
2025-11-13 12:55:00,97,15,82,0.9714032131565001,89,0.979021224173416,88,9093,10227,0.0,0.15463917525773196,0.845360824742268,-0.23768589232617313,-0.9713420698132614,159.1,3
2025-11-13 13:00:00,98,21,77,0.9506968916312923,80,0.9716554225993717,79,8715,8358,0.0,0.21428571428571427,0.7857142857142857,-0.25881904510252035,-0.9659258262890684,153.8,3
2025-11-13 13:05:00,90,15,75,0.959286396077717,74,0.9659040661229239,77,11067,10836,0.0,0.16666666666666666,0.8333333333333334,-0.27982901403099203,-0.9600498543859287,142.4,3
2025-11-13 13:10:00,111,15,96,0.9725838213766024,88,0.9593278773757485,84,11445,11046,0.0,0.13513513513513514,0.8648648648648649,-0.30070579950427306,-0.9537169507482269,171.8,3
2025-11-13 13:15:00,108,17,91,0.9916176711944997,85,0.9900438838627353,87,11487,12936,0.0,0.1574074074074074,0.8425925925925926,-0.3214394653031611,-0.9469301294951058,167.9,3
2025-11-13 13:20:00,82,17,65,0.9733575998734332,84,0.9745959876909589,85,8127,7728,0.0,0.2073170731707317,0.7926829268292683,-0.34202014332566866,-0.9396926207859084,141.0,3
2025-11-13 13:25:00,72,19,53,0.9598195905808616,90,0.9854051261391433,88,8799,9576,0.0,0.2638888888888889,0.7361111111111112,-0.3624380382837015,-0.9320078692827986,134.6,3
2025-11-13 13:30:00,89,21,68,0.956264120601932,85,0.9792034018234999,85,9912,8715,0.0,0.23595505617977527,0.7640449438202247,-0.3826834323650892,-0.923879532511287,148.5,3
2025-11-13 13:35:00,47,26,21,0.7860756325441967,84,0.9695080008364956,82,8778,9513,0.0,0.5531914893617021,0.44680851063829785,-0.4027466898587371,-0.9153114791194472,105.4,4
2025-11-13 13:40:00,61,19,42,0.9248292309833085,84,0.9844311813047154,87,8946,9576,0.0,0.3114754098360656,0.6885245901639344,-0.4226182617406993,-0.90630778703665,120.4,3
2025-11-13 13:45:00,66,34,32,0.9176320171652929,81,0.9739042873404333,79,10500,10794,0.0,0.5151515151515151,0.48484848484848486,-0.44228869021900147,-0.8968727415326883,122.3,3
2025-11-13 13:50:00,75,31,44,0.9352366504217874,87,0.9326264975562965,89,14133,12663,0.0,0.41333333333333333,0.5866666666666667,-0.4617486132350337,-0.8870108331782218,136.3,3
2025-11-13 13:55:00,82,30,52,0.96105341260618,87,0.9893654236394721,86,15582,14322,0.0,0.36585365853658536,0.6341463414634146,-0.4809887689193874,-0.8767267557075078,142.7,3
2025-11-13 14:00:00,75,20,55,0.9712389420126052,87,0.9630158465662841,91,12810,13146,0.0,0.26666666666666666,0.7333333333333333,-0.5000000000000001,-0.8660254037844386,136.7,3
2025-11-13 14:05:00,55,27,28,0.9073934192125124,87,0.9780386892261895,84,8148,10206,0.0,0.4909090909090909,0.509090909090909,-0.5187732581605212,-0.8549118706729467,115.3,3
2025-11-13 14:10:00,76,38,38,0.9239259237891703,87,0.9796570553983618,88,8484,9219,0.0,0.5,0.5,-0.5372996083468236,-0.8433914458128858,137.1,3
2025-11-13 14:15:00,55,33,22,0.815655006776052,80,0.95951937440854,81,5691,6678,0.0,0.6,0.4,-0.5555702330196023,-0.8314696123025452,111.2,4
2025-11-13 14:20:00,65,30,35,0.7817391090630215,69,0.9740585793321328,73,4872,4704,0.0,0.46153846153846156,0.5384615384615384,-0.5735764363510458,-0.819152044288992,114.1,4
2025-11-13 14:25:00,52,28,24,0.872500002974705,63,0.9404196133493895,67,5544,5040,0.0,0.5384615384615384,0.46153846153846156,-0.5913096483635824,-0.8064446042674825,96.9,4
2025-11-13 14:30:00,59,23,36,0.929950353002083,72,0.9382386452551896,74,6615,7014,0.0,0.3898305084745763,0.6101694915254238,-0.6087614290087207,-0.7933533402912352,109.8,4
2025-11-13 14:35:00,70,16,54,0.9382456044904889,73,0.9640746035684319,72,5082,5145,0.0,0.22857142857142856,0.7714285714285715,-0.6259234721840587,-0.779884483092882,120.9,4
2025-11-13 14:40:00,75,19,56,0.9684089542395974,76,0.9774897634763321,78,6048,6048,0.0,0.25333333333333335,0.7466666666666667,-0.6427876096865393,-0.766044443118978,128.6,4
2025-11-13 14:45:00,49,25,24,0.9549720265107521,66,0.9514110743574723,67,4746,5313,0.0,0.5102040816326531,0.4897959183673469,-0.6593458151000688,-0.7518398074789774,95.4,4
2025-11-13 14:50:00,67,25,42,0.9625616344624391,84,0.9642737924884469,83,6783,5838,0.0,0.373134328358209,0.6268656716417911,-0.6755902076156598,-0.7372773368101244,125.6,4
2025-11-13 14:55:00,61,20,41,0.9470042059901779,81,0.9868245667964283,80,4872,5523,0.0,0.32786885245901637,0.6721311475409836,-0.6915130557822693,-0.7223639620597556,117.5,4
2025-11-13 15:00:00,65,20,45,0.9542375319484674,68,0.9625587098464565,67,5460,5376,0.0,0.3076923076923077,0.6923076923076923,-0.7071067811865475,-0.7071067811865477,112.4,4
2025-11-13 15:05:00,64,22,42,0.9010439097595606,69,0.9538538427070442,70,4221,4725,0.0,0.34375,0.65625,-0.7223639620597552,-0.6915130557822698,112.5,4
2025-11-13 15:10:00,52,17,35,0.953381103854318,69,0.9605707083571878,69,5922,5670,0.0,0.3269230769230769,0.6730769230769231,-0.7372773368101239,-0.6755902076156604,100.3,4
2025-11-13 15:15:00,65,20,45,0.9544850691922067,67,0.9695713997423481,68,3759,4431,0.0,0.3076923076923077,0.6923076923076923,-0.7518398074789773,-0.6593458151000691,112.1,4
2025-11-13 15:20:00,41,16,25,0.9263283536458892,59,0.9734055154195705,57,4620,4473,0.0,0.3902439024390244,0.6097560975609756,-0.7660444431189779,-0.6427876096865395,81.9,4
